"altDogID","altSireID","altDamID"
"R13022","R11882","R12032"
"R13023","R11882","R12032"
"R13024","R11882","R12032"
"R13025","R11882","R12032"
"R16501","R11222","R11425"
"R16502","R11222","R11425"
"R16503","R11222","R11425"
"R16504","R11222","R11425"
"R16505","R11222","R11425"
"R16506","R11222","R11425"
"R13026","R11723","R11993"
"R13027","R11723","R11993"
"R13028","R11723","R11993"
"R13029","R11723","R11993"
"R13030","R11723","R11993"
"R13031","R11723","R11993"
"R13032","R11723","R11993"
"R13033","R16459","R11745"
"R13034","R16459","R11745"
"R13035","R16459","R11745"
"R13036","R16459","R11745"
"R13037","R16459","R11745"
"R13038","R16459","R11745"
"R13039","R16459","R11745"
"R13040","R16459","R11745"
"R13041","R16459","R11745"
"R13042","R11962","R11243"
"R13043","R11962","R11243"
"R13044","R11962","R11243"
"R13045","R11962","R11243"
"R16507","R14551","R14551"
"R13046","R12188","R10743"
"R13047","R12188","R10743"
"R13048","R12188","R10743"
"R13049","R12188","R10743"
"R13050","R12188","R10743"
"R13051","R12170","R10977"
"R13052","R12170","R10977"
"R13053","R12170","R10977"
"R13054","R12170","R10977"
"R13055","R12170","R10977"
"R13056","R12170","R10977"
"R13057","R12170","R10977"
"R13058","R12170","R10977"
"R13059","R12281","R12180"
"R13060","R12281","R12180"
"R16508","R11471","R10611"
"R16509","R11471","R10611"
"R16510","R11471","R10611"
"R16511","R11471","R10611"
"R16513","R11471","R10611"
"R16514","R11471","R10611"
"R16515","R11471","R10611"
"R16516","R11471","R10611"
"R13061","R11962","R12069"
"R13062","R11962","R12069"
"R13063","R11962","R12069"
"R13064","R11962","R12069"
"R13065","R10998","R12095"
"R13066","R10998","R12095"
"R13067","R10998","R12095"
"R13068","R10998","R12095"
"R13069","R10998","R12095"
"R13070","R10998","R12095"
"R13071","R10998","R12095"
"R13072","R12126","R11934"
"R13073","R12126","R11934"
"R13074","R12126","R11934"
"R13075","R12126","R11934"
"R13076","R12126","R11934"
"R13077","R12126","R11934"
"R13078","R12228","R11107"
"R13079","R12228","R11107"
"R13080","R12228","R11107"
"R13081","R12228","R11107"
"R13082","R12228","R11107"
"R13083","R11565","R11162"
"R13084","R11565","R11162"
"R13085","R12152","R11988"
"R13086","R12152","R11988"
"R13087","R12152","R11988"
"R13088","R12152","R11988"
"R13089","R12152","R11988"
"R13090","R12152","R11988"
"R13091","R12152","R11988"
"R13092","R12152","R11988"
"R13093","R11823","R11006"
"R13094","R11823","R11006"
"R13095","R11823","R11006"
"R13096","R11823","R11006"
"R13097","R11823","R11006"
"R13098","R11823","R11006"
"R13099","R11823","R11006"
"R13100","R11823","R11006"
"R13107","R12228","R11428"
"R13108","R12228","R11428"
"R13101","R12036","R10531"
"R13102","R12036","R10531"
"R13103","R12036","R10531"
"R13104","R12036","R10531"
"R13105","R12036","R10531"
"R13106","R12036","R10531"
"R13109","R12420","R12035"
"R13110","R12420","R12035"
"R13111","R12420","R12035"
"R13112","R12420","R12035"
"R13113","R12420","R12035"
"R13114","R12420","R12035"
"R13115","R12420","R12035"
"R13116","R12188","R11189"
"R13117","R12188","R11189"
"R13118","R12188","R11189"
"R13119","R12188","R11189"
"R13120","R12188","R11189"
"R13121","R12188","R11189"
"R13122","R12188","R11189"
"R13123","R12188","R11189"
"R13124","R11962","R11154"
"R13125","R11962","R11154"
"R13126","R11962","R11154"
"R13127","R11962","R11154"
"R13128","R11962","R11154"
"R13129","R11962","R11154"
"R13130","R11962","R11154"
"R13131","R12228","R11475"
"R13132","R12228","R11475"
"R13133","R12228","R11475"
"R13134","R12228","R11475"
"R13135","R12228","R11475"
"R13144","R12420","R12079"
"R13145","R12420","R12079"
"R13146","R12420","R12079"
"R13147","R12420","R12079"
"R13148","R12420","R12079"
"R13149","R12420","R12079"
"R13150","R12420","R12079"
"R13136","R11565","R10973"
"R13137","R11565","R10973"
"R13138","R11565","R10973"
"R13139","R11565","R10973"
"R13140","R11565","R10973"
"R13141","R11565","R10973"
"R13142","R11565","R10973"
"R13143","R11565","R10973"
"R13151","R11565","R11472"
"R13152","R11565","R11472"
"R13153","R11565","R11472"
"R13154","R11565","R11472"
"R13155","R11565","R11472"
"R13156","R11565","R11472"
"R13157","R12036","R10751"
"R13158","R12036","R10751"
"R13159","R12036","R10751"
"R13160","R12036","R10751"
"R13161","R12036","R10751"
"R13162","R12036","R10751"
"R13163","R12036","R10751"
"R13164","R12036","R10751"
"R13165","R12228","R12377"
"R13166","R12228","R12377"
"R13167","R12228","R12377"
"R13168","R16459","R12249"
"R13169","R12126","R11080"
"R13170","R12126","R11080"
"R13171","R12126","R11080"
"R13172","R12126","R11080"
"R13173","R12126","R11080"
"R13174","R12126","R11080"
"R13175","R12126","R11080"
"R13176","R12126","R11080"
"R13177","R12126","R11080"
"R13178","R12420","R10902"
"R13179","R12420","R10902"
"R13180","R12420","R10902"
"R13181","R12420","R10902"
"R13182","R12420","R10902"
"R13183","R12420","R10902"
"R13184","R12420","R10902"
"R13185","R12420","R10902"
"R13186","R12420","R10902"
"R13187","R12420","R10902"
"R13188","R12420","R10902"
"R13189","R12420","R12115"
"R13190","R12420","R12115"
"R13191","R12420","R12115"
"R13192","R12420","R12115"
"R13193","R12420","R12115"
"R13194","R12420","R12115"
"R13195","R12420","R12115"
"R13196","R12420","R12115"
"R13197","R12420","R12115"
"R13198","R12000","R11931"
"R13199","R12000","R11931"
"R13200","R12000","R11931"
"R13201","R12000","R11931"
"R13202","R12000","R11931"
"R13203","R12000","R11931"
"R13204","R12000","R11931"
"R13205","R12000","R11931"
"R13206","R11962","R11987"
"R13207","R11962","R11987"
"R13208","R11962","R11987"
"R13209","R11962","R11987"
"R13210","R12152","R12226"
"R13211","R12152","R12226"
"R13212","R12152","R12226"
"R13213","R12152","R12226"
"R13214","R12152","R12226"
"R13215","R12152","R12226"
"R13216","R12152","R12226"
"R13217","R12040","R11884"
"R13218","R12040","R11884"
"R13219","R12040","R11884"
"R13220","R12040","R11884"
"R13221","R12040","R11884"
"R13222","R12040","R11884"
"R13223","R12040","R11884"
"R13224","R12040","R11884"
"R13225","R12040","R11884"
"R13226","R12040","R11446"
"R13227","R12040","R11446"
"R13228","R12040","R11446"
"R13229","R12040","R11446"
"R13230","R12040","R11446"
"R13231","R12040","R11446"
"R13232","R12040","R11446"
"R13233","R12040","R11446"
"R13234","R12040","R11446"
"R13235","R11234","R12186"
"R13236","R12398","R12186"
"R13237","R11234","R12186"
"R13238","R11234","R12186"
"R13239","R11234","R12186"
"R13240","R11234","R12186"
"R13241","R11234","R12186"
"R13242","R11234","R12186"
"R13243","R11234","R12186"
"R13244","R11234","R12186"
"R13245","R11750","R12056"
"R13246","R11750","R12056"
"R13247","R11750","R12056"
"R13248","R11750","R12056"
"R13249","R11750","R12056"
"R13250","R11750","R12056"
"R13251","R12152","R12235"
"R13252","R12152","R12235"
"R13253","R12152","R12235"
"R13254","R12152","R12235"
"R13255","R12152","R12235"
"R13256","R12152","R12235"
"R13257","R12152","R12235"
"R13258","R12420","R12183"
"R13259","R12420","R12183"
"R13260","R12420","R12183"
"R13261","R12420","R12183"
"R13262","R12420","R12183"
"R13263","R12398","R12254"
"R13264","R12398","R12254"
"R13265","R12398","R12254"
"R13266","R12398","R12254"
"R13267","R12398","R12254"
"R13268","R12398","R12254"
"R13269","R12040","R10435"
"R13270","R12040","R10435"
"R13271","R12040","R10435"
"R13272","R12040","R10435"
"R13273","R12040","R10435"
"R13274","R12040","R10435"
"R13275","R12040","R10435"
"R13276","R12420","R12034"
"R13277","R12420","R12034"
"R13278","R12420","R12034"
"R13279","R12420","R12034"
"R13280","R12420","R12034"
"R13281","R12420","R12034"
"R13282","R12420","R12034"
"R13283","R12420","R12034"
"R13284","R12040","R10939"
"R13285","R12040","R10939"
"R13286","R12040","R10939"
"R13287","R12040","R10939"
"R13288","R12040","R10939"
"R13289","R11962","R11713"
"R13290","R11962","R11713"
"R13291","R11962","R11713"
"R13292","R11962","R11713"
"R13293","R11962","R11713"
"R13294","R12398","R10988"
"R13295","R12398","R10988"
"R13296","R12398","R10988"
"R13297","R12398","R10988"
"R13298","R12398","R10988"
"R13299","R12398","R10988"
"R13300","R12398","R10988"
"R13301","R12398","R10988"
"R13302","R11882","R11282"
"R13303","R11882","R11282"
"R13304","R11882","R11282"
"R13305","R11882","R11282"
"R13306","R11882","R11282"
"R13307","R11882","R11282"
"R13308","R11882","R11282"
"R13309","R11882","R11282"
"R13310","R11882","R11282"
"R13311","R11882","R11282"
"R13312","R11882","R11282"
"R13313","R12398","R11486"
"R13314","R12398","R11486"
"R13315","R12398","R11486"
"R13316","R12398","R11486"
"R13317","R12398","R11486"
"R13318","R12414","R12519"
"R13319","R12414","R12519"
"R13320","R12414","R12519"
"R13321","R12414","R12519"
"R13322","R12414","R12519"
"R13323","R12414","R12519"
"R13324","R12414","R12519"
"R13325","R12398","R11341"
"R13326","R12398","R11341"
"R13327","R12398","R11341"
"R13328","R12398","R11341"
"R13329","R12398","R11341"
"R13330","R12398","R11341"
"R13331","R16459","R11487"
"R13332","R16459","R11487"
"R13333","R16459","R11487"
"R13334","R16459","R11487"
"R13335","R16459","R11487"
"R13336","R16459","R11487"
"R13337","R16459","R11487"
"R13339","R11723","R12503"
"R13340","R11723","R12503"
"R13341","R11723","R12503"
"R13342","R11723","R12503"
"R13343","R11823","R12032"
"R13344","R11823","R12032"
"R13345","R11823","R12032"
"R13346","R11823","R12032"
"R13347","R11823","R12032"
"R16517","R14551","R14551"
"R13348","R11882","R10734"
"R13349","R11882","R10734"
"R13350","R11882","R10734"
"R13351","R11882","R10734"
"R13352","R11882","R10734"
"R13353","R11882","R10734"
"R13354","R11882","R10734"
"R13355","R12498","R10977"
"R13356","R12498","R10977"
"R13357","R12498","R10977"
"R13358","R12498","R10977"
"R13359","R12498","R10977"
"R13360","R12498","R10977"
"R13361","R12498","R10977"
"R13362","R12498","R10977"
"R13363","R12126","R11745"
"R13364","R12126","R11745"
"R13365","R12126","R11745"
"R13366","R12126","R11745"
"R13367","R12126","R11745"
"R13368","R12126","R11745"
"R13369","R12126","R11745"
"R13370","R12126","R11745"
"R13371","R11823","R10442"
"R13372","R11823","R10442"
"R13373","R11823","R10442"
"R13374","R11823","R10442"
"R13375","R11823","R10442"
"R13376","R11823","R10442"
"R13377","R11823","R10442"
"R13378","R12398","R12353"
"R13379","R12398","R12353"
"R13380","R12398","R12353"
"R13381","R12398","R12353"
"R13382","R12398","R12353"
"R13383","R12398","R12353"
"R13384","R12398","R12353"
"R11670","R15686","R16211"
"R13385","R12040","R12296"
"R13386","R12040","R12296"
"R13387","R12040","R12296"
"R13388","R12040","R12296"
"R13389","R12040","R12296"
"R13390","R12040","R12296"
"R13391","R12040","R12296"
"R13392","R12040","R12296"
"R13393","R12040","R12296"
"R13394","R12040","R12296"
"R13395","R12506","R11572"
"R13396","R12506","R11572"
"R13397","R12506","R11572"
"R13398","R12506","R11572"
"R13399","R12506","R11572"
"R13400","R12506","R11572"
"R13401","R12506","R11572"
"R13402","R12506","R11572"
"R13403","R12506","R11572"
"R13404","R12506","R11572"
"R13405","R12459","R11934"
"R13406","R12459","R11934"
"R13407","R12459","R11934"
"R13408","R12459","R11934"
"R13409","R12459","R11934"
"R13410","R12459","R11934"
"R13411","R12000","R12400"
"R13412","R12000","R12400"
"R13413","R12000","R12400"
"R13414","R16459","R12350"
"R13415","R16459","R12350"
"R13416","R16459","R12350"
"R13417","R16459","R12350"
"R13418","R16459","R12350"
"R13419","R16459","R12350"
"R13420","R16459","R12350"
"R13421","R16459","R12350"
"R13422","R16459","R12350"
"R13423","R16459","R11988"
"R13424","R16459","R11988"
"R13425","R16459","R11988"
"R13426","R16459","R11988"
"R13427","R16459","R11988"
"R13428","R16459","R11988"
"R13429","R16459","R11988"
"R13430","R12040","R11993"
"R13431","R12040","R11993"
"R13432","R12040","R11993"
"R13433","R12040","R11993"
"R13434","R12040","R11993"
"R13435","R12040","R11993"
"R13436","R12040","R11993"
"R13437","R12040","R11993"
"R13438","R11565","R12035"
"R13439","R11565","R12035"
"R13440","R11565","R12035"
"R13441","R11565","R12035"
"R13442","R11565","R12035"
"R13443","R11565","R12035"
"R13444","R12760","R11580"
"R13445","R12760","R11580"
"R13446","R12760","R11580"
"R13447","R12760","R11580"
"R13448","R12760","R11580"
"R13449","R12760","R11580"
"R13450","R12760","R11580"
"R13338","R12420","R12123"
"R16518","R11222","R11425"
"R13451","R12675","R12079"
"R13452","R12675","R12079"
"R13453","R12675","R12079"
"R13454","R12675","R12079"
"R13455","R12675","R12079"
"R13456","R12675","R12079"
"R13457","R12675","R12079"
"R13458","R12675","R12079"
"R13459","R12398","R12095"
"R13460","R12398","R12095"
"R13461","R12398","R12095"
"R13462","R12398","R12095"
"R13463","R12398","R12095"
"R13464","R12398","R12095"
"R13465","R12398","R12095"
"R13466","R12398","R12095"
"R13467","R12082","R12019"
"R13468","R12082","R12019"
"R13469","R12082","R12019"
"R13470","R12082","R12019"
"R13471","R12082","R12019"
"R13472","R12082","R12019"
"R13473","R12082","R12019"
"R13474","R12625","R12377"
"R13475","R12625","R12377"
"R13476","R12625","R12377"
"R13477","R12625","R12377"
"R13478","R12625","R12377"
"R13479","R12625","R12377"
"R13480","R12625","R12377"
"R13481","R12625","R12377"
"R13482","R12625","R12377"
"R13483","R12625","R12377"
"R13484","R12625","R12377"
"R13485","R12675","R12069"
"R13486","R12675","R12069"
"R13487","R12675","R12069"
"R13488","R12675","R12069"
"R13489","R12760","R11380"
"R13490","R12760","R11380"
"R13491","R12760","R11380"
"R13492","R12760","R11380"
"R13493","R12760","R11380"
"R13494","R12760","R11380"
"R13495","R12675","R12450"
"R13496","R12675","R12450"
"R13497","R12675","R12450"
"R13498","R12675","R12450"
"R13499","R12675","R12450"
"R13500","R12675","R12450"
"R13501","R12675","R12450"
"R13502","R12675","R12450"
"R13503","R12675","R12450"
"R13504","R12625","R11987"
"R13505","R12625","R11987"
"R13506","R12625","R11987"
"R13507","R12625","R11987"
"R13508","R12625","R11987"
"R13509","R12625","R11987"
"R13510","R12625","R11987"
"R13511","R12625","R11987"
"R13512","R12625","R11987"
"R13513","R11670","R12364"
"R13514","R11670","R12364"
"R13515","R11670","R12364"
"R13516","R11670","R12364"
"R13517","R11670","R12364"
"R13518","R11670","R12364"
"R13519","R11670","R12226"
"R13520","R11670","R12226"
"R13521","R11670","R12226"
"R13522","R11670","R12226"
"R13523","R11670","R11446"
"R13524","R11670","R11446"
"R13525","R11670","R11446"
"R13526","R11670","R11446"
"R13527","R12760","R11931"
"R13528","R12760","R11931"
"R13529","R12760","R11931"
"R13530","R12760","R11931"
"R13531","R12760","R11931"
"R13532","R12760","R11931"
"R13533","R12760","R11931"
"R13534","R16459","R11884"
"R13535","R16459","R11884"
"R13536","R16459","R11884"
"R13537","R16459","R11884"
"R13538","R16459","R11884"
"R13539","R16459","R11884"
"R13540","R16459","R11884"
"R13541","R16459","R11884"
"R13542","R12675","R12056"
"R13543","R12675","R12056"
"R13544","R12675","R12056"
"R13545","R12675","R12056"
"R13546","R12675","R12056"
"R13547","R12675","R12056"
"R13548","R12675","R12056"
"R13549","R11670","R12254"
"R13550","R11670","R12254"
"R13551","R11670","R12254"
"R13552","R11670","R12254"
"R13553","R11670","R12254"
"R13554","R12228","R12235"
"R13555","R12228","R12235"
"R13556","R12228","R12235"
"R13557","R12228","R12235"
"R13558","R12228","R12235"
"R13559","R12228","R12235"
"R13560","R12228","R12235"
"R13561","R12228","R12235"
"R13562","R16459","R10988"
"R13563","R16459","R10988"
"R13564","R16459","R10988"
"R13565","R16459","R10988"
"R13566","R16459","R10988"
"R13567","R16459","R10988"
"R13568","R12625","R12034"
"R13569","R12625","R12034"
"R13570","R12625","R12034"
"R13571","R12625","R12034"
"R13572","R12625","R12034"
"R13573","R12625","R12034"
"R13574","R12625","R12034"
"R13575","R12625","R12034"
"R13576","R12040","R10985"
"R13577","R12040","R10985"
"R13578","R12040","R10985"
"R13579","R12040","R10985"
"R13580","R12040","R10985"
"R13581","R12040","R10985"
"R13582","R12675","R12242"
"R13583","R12675","R12242"
"R13584","R12675","R12242"
"R13585","R12675","R12242"
"R13586","R12675","R12242"
"R13587","R12675","R12242"
"R13588","R12675","R12242"
"R13589","R12675","R12242"
"R13590","R12704","R12766"
"R13591","R12704","R12766"
"R13592","R12704","R12766"
"R13593","R12704","R12766"
"R13594","R12704","R12766"
"R13595","R12704","R12766"
"R13596","R12625","R12186"
"R13597","R12625","R12186"
"R13598","R12625","R12186"
"R13599","R12625","R12186"
"R13600","R12625","R12186"
"R13601","R12625","R12186"
"R13602","R12625","R12186"
"R13603","R12625","R12186"
"R13604","R12459","R12751"
"R13605","R12459","R12751"
"R13606","R12459","R12751"
"R13607","R12459","R12751"
"R13608","R12459","R12751"
"R13609","R12704","R12496"
"R13610","R12704","R12496"
"R13611","R12704","R12496"
"R13612","R12704","R12496"
"R13613","R12816","R12767"
"R13614","R12816","R12767"
"R13615","R12816","R12767"
"R13616","R12816","R12767"
"R13617","R12816","R12767"
"R13618","R12816","R12767"
"R13619","R12816","R12767"
"R13620","R12816","R12767"
"R13621","R12816","R12767"
"R13622","R12816","R12767"
"R13623","R11823","R12519"
"R13624","R11823","R12519"
"R13625","R11823","R12519"
"R13626","R11823","R12519"
"R13627","R11823","R12519"
"R13628","R11823","R12519"
"R13629","R11823","R12519"
"R13630","R11823","R12519"
"R13631","R11823","R12519"
"R13632","R11823","R12519"
"R13633","R12398","R12541"
"R13634","R12398","R12541"
"R13635","R12398","R12541"
"R13636","R12398","R12541"
"R13637","R12459","R10939"
"R13638","R12459","R10939"
"R13639","R12459","R10939"
"R13640","R12459","R10939"
"R13641","R12398","R12407"
"R13642","R12398","R12407"
"R13643","R12398","R12407"
"R13644","R12398","R12407"
"R13645","R12398","R12407"
"R13646","R12000","R12353"
"R13647","R12000","R12353"
"R13648","R12000","R12353"
"R13649","R12000","R12353"
"R13650","R12000","R12353"
"R13651","R12000","R12353"
"R13652","R12000","R12353"
"R13653","R12000","R12353"
"R13654","R12000","R12353"
"R13655","R12498","R11486"
"R13656","R12498","R11486"
"R13657","R12498","R11486"
"R13658","R12498","R11486"
"R13659","R12498","R11486"
"R13660","R12498","R11486"
"R13661","R12625","R12296"
"R13662","R12625","R12296"
"R13663","R12625","R12296"
"R13664","R12625","R12296"
"R13665","R12625","R12296"
"R13666","R12625","R12296"
"R13667","R12625","R12296"
"R13668","R12625","R12296"
"R13669","R12625","R11988"
"R13670","R12625","R11988"
"R13671","R12625","R11988"
"R13672","R12625","R11988"
"R13673","R12625","R11988"
"R13674","R12625","R11988"
