"Sex","bcl_YM","bcl_YMrc","bcl_Age","TestType","PT_DRA","PT_DRP","PT_OF","PT_N","PT_SM","GenCoeff","InbrdCoeff","altDogID"
1,201607,201607,56,1,3,3,3,4,4,12.72,0.07,"R12645"
1,201607,201607,54,1,3,4,3,3,4,14.65,0.14,"R12646"
2,201607,201607,54,1,3,3,3,3,4,14.65,0.14,"R12647"
1,201607,201607,54,1,2,4,3,4,2,14.65,0.14,"R12648"
1,201607,201607,54,1,3,3,3,3,4,14.65,0.14,"R12649"
2,201607,201607,54,1,5,3,3,4,5,14.65,0.14,"R12650"
1,201607,201607,69,1,3,4,3,4,5,12.39,0.07,"R12651"
2,201607,201607,68,1,4,3,3,4,5,12.39,0.07,"R12652"
2,201607,201607,68,1,5,2,3,3,4,12.39,0.07,"R12653"
1,201607,201607,68,1,3,4,3,4,5,12.39,0.07,"R12654"
1,201607,201607,69,1,5,2,2,3,3,12.39,0.07,"R12655"
1,201607,201607,69,1,5,4,3,3,4,12.39,0.07,"R12656"
2,201607,201607,68,1,4,3,3,4,5,12.39,0.07,"R12657"
1,201607,201607,69,1,5,2,2,3,4,12.39,0.07,"R12658"
2,201607,201607,55,1,3,4,4,4,4,15.08,0.16,"R12659"
1,201607,201607,55,1,4,3,3,3,4,15.08,0.16,"R12660"
1,201607,201607,55,1,3,2,3,2,4,15.08,0.16,"R12661"
1,201607,201607,55,1,3,4,4,4,5,15.08,0.16,"R12662"
2,201607,201607,55,1,4,4,4,4,4,15.08,0.16,"R12663"
1,201607,201607,56,1,4,3,3,4,4,14.59,0.13,"R12664"
1,201607,201607,56,1,5,2,2,3,3,14.59,0.13,"R12665"
1,201607,201607,56,1,4,2,2,3,3,14.59,0.13,"R12666"
2,201607,201607,56,1,3,4,4,3,5,14.59,0.13,"R12667"
2,201607,201607,56,1,3,4,3,4,5,14.59,0.13,"R12668"
1,201607,201607,56,1,4,3,3,4,5,14.59,0.13,"R12669"
1,201607,201607,55,1,3,4,3,3,4,14.82,0.14,"R12670"
2,201607,201607,55,1,4,2,2,2,4,14.82,0.14,"R12671"
1,201607,201607,55,1,4,2,3,3,4,14.82,0.14,"R12672"
2,201607,201607,55,1,3,4,3,4,4,14.82,0.14,"R12673"
2,201607,201607,55,1,3,3,3,4,5,14.82,0.14,"R12674"
1,201607,201607,55,1,3,4,4,4,5,14.82,0.14,"R12675"
2,201608,201608,51,1,3,4,4,3,5,14.87,0.15,"R12676"
1,201608,201608,51,1,3,2,2,4,3,14.87,0.15,"R12677"
2,201608,201608,51,1,3,2,2,3,3,14.87,0.15,"R12678"
2,201608,201608,51,1,3,3,3,3,4,14.87,0.15,"R12679"
1,201608,201608,59,1,5,0,2,3,2,13.93,0.14,"R12680"
2,201608,201608,59,1,3,2,2,4,4,13.93,0.14,"R12681"
2,201608,201608,60,1,3,4,3,3,5,13.93,0.14,"R12682"
1,201608,201608,60,1,3,3,3,3,5,13.93,0.14,"R12683"
1,201608,201608,59,1,4,3,3,3,4,13.93,0.14,"R12684"
1,201608,201608,60,1,4,4,4,4,5,13.93,0.14,"R12685"
1,201608,201608,60,1,3,3,3,3,4,13.93,0.14,"R12686"
1,201608,201608,59,1,4,3,3,3,4,13.93,0.14,"R12687"
2,201608,201608,52,1,4,2,2,4,4,15.01,0.16,"R12688"
2,201608,201608,52,1,4,2,3,3,4,15.01,0.16,"R12689"
2,201608,201608,52,1,3,4,3,4,4,15.01,0.16,"R12690"
1,201608,201608,52,1,3,3,2,3,3,15.01,0.16,"R12691"
2,201608,201608,52,1,3,4,3,4,4,15.01,0.16,"R12692"
2,201608,201608,51,1,3,4,4,5,5,14.01,0.16,"R12693"
2,201608,201608,51,1,4,3,3,3,4,14.01,0.16,"R12694"
2,201608,201608,51,1,3,4,3,4,4,14.01,0.16,"R12695"
1,201608,201608,50,1,4,3,3,3,4,14.01,0.16,"R12696"
2,201608,201608,50,1,2,3,2,3,2,14.01,0.16,"R12697"
1,201608,201608,50,1,4,3,3,3,4,14.01,0.16,"R12698"
2,201608,201608,50,1,3,3,3,4,4,14.01,0.16,"R12699"
1,201608,201608,51,1,5,3,3,4,4,14.01,0.16,"R12700"
1,201608,201608,54,1,4,3,3,4,4,14.35,0.16,"R12701"
1,201608,201608,54,1,2,4,3,4,3,14.35,0.16,"R12702"
2,201608,201608,54,1,4,3,3,4,5,14.35,0.16,"R12703"
1,201608,201608,54,1,4,3,3,4,4,14.35,0.16,"R12704"
1,201608,201608,54,1,3,3,3,3,4,14.35,0.16,"R12705"
2,201608,201608,58,1,4,3,3,3,5,12.61,0.11,"R12706"
1,201608,201608,58,1,3,4,4,4,5,12.61,0.11,"R12707"
2,201608,201608,58,1,4,3,3,3,5,12.61,0.11,"R12708"
2,201608,201608,58,1,4,3,2,3,4,12.61,0.11,"R12709"
2,201608,201608,58,1,2,4,2,5,3,12.61,0.11,"R12710"
2,201608,201608,54,1,3,3,3,4,4,14.95,0.14,"R12711"
2,201608,201608,54,1,4,2,2,3,4,14.95,0.14,"R12712"
1,201608,201608,53,1,3,3,3,3,4,14.95,0.14,"R12713"
2,201608,201608,53,1,3,3,3,3,4,14.95,0.14,"R12714"
2,201608,201608,54,1,3,2,2,3,3,14.95,0.14,"R12715"
2,201608,201608,53,1,3,4,3,3,4,14.95,0.14,"R12716"
2,201608,201608,53,1,4,1,1,3,1,14.95,0.14,"R12717"
2,201608,201608,54,1,2,2,2,3,2,14.95,0.14,"R12718"
1,201608,201608,53,1,3,4,2,4,4,14.95,0.14,"R12719"
1,201608,201608,54,1,3,4,3,4,4,14.95,0.14,"R12720"
2,201609,201609,62,1,3,3,3,4,4,15.15,0.16,"R12732"
2,201609,201609,62,1,2,4,2,2,4,15.15,0.16,"R12733"
1,201609,201609,62,1,3,5,4,4,5,15.15,0.16,"R12734"
1,201609,201609,62,1,3,4,3,5,5,15.15,0.16,"R12735"
1,201609,201609,62,1,4,4,4,4,5,15.15,0.16,"R12736"
2,201608,201608,54,1,3,5,4,4,3,15.07,0.14,"R12737"
1,201608,201608,54,1,4,5,4,4,5,15.07,0.14,"R12738"
2,201608,201608,54,1,4,2,2,2,3,15.07,0.14,"R12739"
2,201608,201608,54,1,4,5,5,4,5,15.07,0.14,"R12740"
2,201608,201608,54,1,3,5,3,5,4,14.26,0.14,"R12741"
1,201609,201609,55,1,4,3,3,5,3,14.26,0.14,"R12742"
1,201608,201608,54,1,4,5,4,4,5,14.26,0.14,"R12743"
1,201608,201608,54,1,4,5,4,4,5,14.26,0.14,"R12744"
1,201609,201609,55,1,4,5,4,4,5,14.26,0.14,"R12745"
1,201608,201608,54,1,5,2,2,2,3,14.26,0.14,"R12746"
1,201609,201609,55,1,5,4,4,4,4,14.26,0.14,"R12747"
1,201609,201609,55,1,2,3,2,4,4,14.26,0.14,"R12748"
2,201608,201608,54,1,3,3,3,4,4,14.26,0.14,"R12749"
1,201609,201609,53,1,3,4,3,3,4,15.21,0.15,"R12750"
2,201609,201609,53,1,2,4,3,3,4,15.21,0.15,"R12751"
2,201609,201609,53,1,2,3,2,2,2,15.21,0.15,"R12752"
2,201609,201609,53,1,2,3,3,3,3,15.21,0.15,"R12753"
1,201609,201609,53,1,2,2,2,3,2,15.21,0.15,"R12754"
1,201609,201609,53,1,5,2,2,3,2,15.21,0.15,"R12755"
2,201609,201609,53,1,2,2,2,2,3,15.21,0.15,"R12756"
1,201609,201609,55,1,4,4,4,5,4,14.39,0.12,"R12757"
1,201609,201609,55,1,3,4,3,4,4,14.39,0.12,"R12758"
2,201609,201609,55,1,3,3,3,3,4,14.39,0.12,"R12759"
1,201609,201609,55,1,4,2,3,2,4,14.39,0.12,"R12760"
2,201609,201609,55,1,4,3,4,4,5,14.39,0.12,"R12761"
2,201609,201609,55,1,3,2,2,4,3,14.39,0.12,"R12762"
2,201609,201609,55,1,4,3,3,4,4,14.39,0.12,"R12763"
2,201609,201609,52,1,2,5,3,4,3,14.99,0.15,"R12764"
1,201609,201609,52,1,5,2,2,3,5,14.84,0.13,"R12765"
2,201609,201609,52,1,4,5,4,4,5,14.84,0.13,"R12766"
2,201609,201609,53,1,3,5,3,4,4,14.84,0.13,"R12767"
1,201609,201609,52,1,3,4,3,4,5,14.84,0.13,"R12768"
1,201609,201609,53,1,4,2,3,3,4,14.55,0.15,"R12769"
2,201609,201609,53,1,5,1,2,2,2,14.55,0.15,"R12770"
2,201609,201609,53,1,4,3,3,5,4,14.55,0.15,"R12771"
1,201609,201609,53,1,4,2,3,2,4,14.55,0.15,"R12772"
1,201609,201609,53,1,4,3,3,3,5,14.55,0.15,"R12773"
1,201609,201609,53,1,4,1,1,2,2,14.36,0.13,"R12774"
1,201609,201609,53,1,4,2,2,3,3,14.36,0.13,"R12775"
1,201609,201609,52,1,5,2,2,3,3,14.36,0.13,"R12776"
1,201609,201609,53,1,4,2,2,2,3,14.36,0.13,"R12777"
1,201609,201609,53,1,5,2,2,3,3,14.36,0.13,"R12778"
1,201609,201609,52,1,4,3,3,4,5,14.36,0.13,"R12779"
2,201609,201609,52,1,4,1,1,2,2,14.36,0.13,"R12780"
2,201609,201609,52,1,4,2,3,4,3,14.36,0.13,"R12781"
1,201610,201610,54,1,4,2,2,4,4,14.34,0.14,"R12782"
1,201610,201610,54,1,3,4,3,5,5,14.34,0.14,"R12783"
1,201610,201610,54,1,4,3,3,4,5,14.34,0.14,"R12784"
1,201610,201610,54,1,4,3,3,4,5,14.34,0.14,"R12785"
2,201610,201610,54,1,3,3,3,4,4,14.34,0.14,"R12786"
2,201610,201610,54,1,3,3,3,4,4,14.34,0.14,"R12787"
2,201610,201610,54,1,2,4,2,5,4,14.34,0.14,"R12788"
1,201610,201610,62,1,4,5,4,5,5,14.81,0.16,"R12798"
1,201610,201610,54,1,4,5,4,5,5,14.81,0.16,"R12799"
1,201610,201610,54,1,4,5,3,4,5,14.81,0.16,"R12800"
1,201610,201610,54,1,3,4,3,4,4,14.81,0.16,"R12801"
2,201610,201610,54,1,4,2,2,2,4,14.81,0.16,"R12802"
2,201610,201610,53,1,4,2,2,2,3,14.81,0.16,"R12803"
1,201610,201610,53,1,3,3,3,4,4,14.81,0.16,"R12804"
1,201610,201610,53,1,3,4,4,4,5,14.81,0.16,"R12805"
1,201610,201610,53,1,4,2,2,4,3,14.81,0.16,"R12806"
2,201610,201610,53,1,4,3,3,3,5,14.81,0.16,"R12807"
1,201610,201610,55,1,4,4,4,4,5,15.03,0.15,"R12808"
1,201610,201610,55,1,3,4,3,5,5,15.03,0.15,"R12810"
2,201610,201610,57,1,2,4,2,4,4,14.81,0.12,"R12811"
2,201610,201610,58,1,4,3,3,4,4,14.81,0.12,"R12812"
2,201610,201610,57,1,5,3,3,4,5,14.81,0.12,"R12813"
2,201610,201610,58,1,3,3,3,4,4,14.81,0.12,"R12814"
2,201610,201610,58,1,4,3,4,5,4,14.81,0.12,"R12815"
1,201610,201610,57,1,4,3,4,3,4,14.81,0.12,"R12816"
1,201610,201610,57,1,5,3,4,3,4,14.81,0.12,"R12817"
2,201610,201610,58,1,4,3,3,5,5,14.81,0.12,"R12818"
2,201610,201610,57,1,3,3,3,3,4,14.81,0.12,"R12819"
1,201610,201610,58,1,4,3,3,4,4,14.95,0.16,"R12820"
1,201610,201610,58,1,5,3,3,4,4,14.95,0.16,"R12821"
1,201610,201610,58,1,4,3,3,3,5,14.95,0.16,"R12822"
2,201610,201610,58,1,3,3,3,3,3,14.95,0.16,"R12823"
1,201610,201610,58,1,4,3,3,3,4,14.95,0.16,"R12824"
1,201610,201610,58,1,5,3,4,5,5,14.95,0.16,"R12825"
2,201611,201611,54,1,4,2,3,3,3,14.67,0.15,"R12826"
2,201611,201611,54,1,4,2,2,2,2,14.67,0.15,"R12827"
2,201611,201611,62,1,3,2,2,2,2,14.67,0.15,"R12828"
1,201611,201611,62,1,4,2,2,3,3,14.67,0.15,"R12829"
2,201611,201611,54,1,3,4,3,3,5,14.67,0.15,"R12830"
2,201611,201611,54,1,4,4,5,3,5,14.67,0.15,"R12831"
2,201611,201611,54,1,4,2,3,3,4,14.67,0.15,"R12832"
1,201611,201611,51,1,4,3,3,5,4,15.55,0.16,"R12833"
2,201611,201611,51,1,3,4,3,3,4,15.55,0.16,"R12834"
2,201611,201611,51,1,1,3,3,3,1,15.55,0.16,"R12835"
2,201611,201611,51,1,4,3,3,4,4,15.55,0.16,"R12836"
2,201611,201611,52,1,3,4,3,4,5,15.1,0.15,"R12837"
1,201611,201611,52,1,4,2,3,3,4,15.1,0.15,"R12838"
2,201611,201611,51,1,3,4,3,5,5,15.1,0.15,"R12839"
2,201611,201611,51,1,3,3,3,4,5,15.1,0.15,"R12840"
1,201611,201611,51,1,3,2,3,4,3,15.1,0.15,"R12841"
2,201611,201611,51,1,4,1,2,2,2,15.1,0.15,"R12842"
2,201611,201611,52,1,3,3,3,3,4,15.1,0.15,"R12843"
2,201611,201611,52,1,4,3,4,3,5,15.1,0.15,"R12844"
1,201611,201611,56,1,4,3,4,4,4,14.93,0.16,"R12845"
1,201611,201611,54,1,3,4,4,5,5,14.68,0.15,"R12846"
2,201611,201611,54,1,2,4,3,3,4,14.68,0.15,"R12847"
1,201611,201611,54,1,5,2,2,3,4,14.68,0.15,"R12848"
1,201611,201611,53,1,5,2,3,3,4,14.68,0.15,"R12849"
2,201611,201611,53,1,5,3,3,3,4,14.68,0.15,"R12850"
2,201611,201611,53,1,4,2,3,3,4,14.68,0.15,"R12851"
1,201611,201611,54,1,4,3,2,3,4,14.68,0.15,"R12852"
2,201611,201611,53,1,4,3,3,3,5,14.68,0.15,"R12853"
2,201611,201611,53,1,4,3,3,3,4,14.68,0.15,"R12854"
2,201611,201611,54,1,4,3,3,3,4,15.4,0.16,"R12855"
2,201611,201611,54,1,3,4,3,4,4,15.4,0.16,"R12856"
2,201611,201611,54,1,2,2,3,3,2,15.4,0.16,"R12857"
1,201611,201611,54,1,3,4,3,4,4,15.4,0.16,"R12858"
2,201611,201611,54,1,3,4,3,4,5,15.09,0.17,"R12859"
2,201611,201611,54,1,3,3,3,4,4,15.09,0.17,"R12860"
2,201611,201611,54,1,3,4,3,3,4,15.09,0.17,"R12861"
1,201611,201611,54,1,5,3,3,3,4,15.09,0.17,"R12862"
1,201611,201611,54,1,5,2,2,3,3,15.09,0.17,"R12863"
1,201611,201611,54,1,4,3,3,3,4,15.09,0.17,"R12864"
2,201612,201612,56,1,4,2,2,3,4,14.42,0.14,"R12865"
1,201612,201612,57,1,4,3,4,5,5,14.42,0.14,"R12866"
2,201612,201612,57,1,3,4,3,4,4,14.42,0.14,"R12867"
1,201612,201612,56,1,3,3,3,4,4,14.42,0.14,"R12868"
1,201612,201612,56,1,5,3,3,4,4,14.42,0.14,"R12869"
2,201612,201612,57,1,3,4,3,5,4,14.42,0.14,"R12870"
1,201612,201612,57,1,4,2,2,3,4,14.42,0.14,"R12871"
2,201612,201612,56,1,4,3,3,3,5,14.42,0.14,"R12872"
2,201612,201612,52,1,4,3,3,3,5,15.09,0.13,"R12873"
1,201612,201612,52,1,2,2,2,4,1,15.09,0.13,"R12874"
1,201612,201612,52,1,4,3,3,3,4,15.09,0.13,"R12875"
1,201612,201612,52,1,2,2,2,3,2,15.09,0.13,"R12877"
2,201610,201610,76,1,4,2,2,4,4,14.31,0.15,"R12794"
2,201610,201610,76,1,5,3,3,3,4,14.31,0.15,"R12796"
1,201612,201612,52,1,5,2,2,3,3,14.92,0.14,"R12878"
1,201612,201612,52,1,4,3,3,3,4,14.92,0.14,"R12879"
1,201612,201612,52,1,4,2,2,2,3,14.92,0.14,"R12880"
2,201612,201612,52,1,5,3,4,3,5,14.92,0.14,"R12881"
2,201612,201612,52,1,5,2,3,3,4,14.92,0.14,"R12882"
2,201612,201612,53,1,4,2,2,3,3,14.92,0.14,"R12883"
2,201612,201612,53,1,4,2,3,2,4,14.92,0.14,"R12884"
1,201612,201612,53,1,5,3,4,3,4,14.92,0.14,"R12885"
1,201612,201612,53,1,5,1,2,1,2,14.92,0.14,"R12886"
1,201612,201612,53,1,4,3,3,4,4,14.18,0.15,"R12887"
2,201612,201612,53,1,4,2,2,3,2,14.18,0.15,"R12888"
2,201612,201612,53,1,5,2,2,3,4,14.18,0.15,"R12889"
1,201612,201612,53,1,5,2,2,3,2,14.18,0.15,"R12890"
1,201612,201612,53,1,4,2,2,4,4,14.57,0.17,"R12891"
2,201612,201612,53,1,4,4,4,4,5,14.57,0.17,"R12892"
1,201612,201612,53,1,5,3,3,5,5,14.57,0.17,"R12893"
1,201612,201612,53,1,4,3,3,4,5,14.57,0.17,"R12894"
1,201612,201612,53,1,4,3,3,3,4,14.57,0.17,"R12895"
2,201612,201612,53,1,4,3,3,3,4,14.57,0.17,"R12896"
1,201612,201612,53,1,5,3,4,3,5,14.76,0.14,"R12897"
1,201612,201612,53,1,5,2,3,3,3,14.76,0.14,"R12898"
2,201612,201612,53,1,4,3,3,3,4,14.76,0.14,"R12899"
2,201612,201612,53,1,5,3,3,4,4,14.76,0.14,"R12900"
2,201612,201612,53,1,3,4,3,3,4,14.76,0.14,"R12901"
2,201612,201612,53,1,3,5,4,4,4,14.76,0.14,"R12902"
1,201612,201612,50,1,5,3,3,3,5,14.62,0.14,"R12903"
1,201612,201612,50,1,5,3,3,3,5,14.62,0.14,"R12904"
2,201612,201612,50,1,5,3,4,4,4,14.62,0.14,"R12905"
1,201612,201612,50,1,5,3,3,3,4,14.62,0.14,"R12906"
1,201612,201612,50,1,5,2,2,2,3,14.62,0.14,"R12907"
2,201612,201612,50,1,3,5,4,3,5,14.62,0.14,"R12908"
1,201701,201701,53,1,4,3,3,3,4,15.18,0.14,"R12909"
1,201701,201701,53,1,4,2,3,2,4,15.18,0.14,"R12910"
2,201701,201701,52,1,3,3,3,2,4,15.18,0.14,"R12911"
1,201701,201701,52,1,4,2,2,3,3,15.18,0.14,"R12912"
2,201701,201701,52,1,3,4,3,4,4,15.18,0.14,"R12913"
2,201701,201701,52,1,4,2,2,2,3,15.18,0.14,"R12914"
2,201701,201701,52,1,3,2,3,3,3,15.18,0.14,"R12915"
1,201701,201701,72,1,4,3,3,3,4,15.18,0.14,"R12916"
1,201701,201701,53,1,4,1,2,3,3,15.18,0.14,"R12917"
1,201701,201701,57,1,4,3,3,4,4,14.92,0.14,"R12918"
1,201701,201701,58,1,4,4,4,5,4,14.92,0.14,"R12919"
2,201701,201701,58,1,4,3,3,3,4,14.92,0.14,"R12920"
2,201701,201701,57,1,4,3,3,3,4,14.92,0.14,"R12921"
1,201701,201701,57,1,4,4,4,4,5,14.92,0.14,"R12922"
1,201701,201701,58,1,5,2,3,5,3,14.92,0.14,"R12923"
1,201701,201701,57,1,4,3,3,4,4,14.92,0.14,"R12924"
1,201701,201701,58,1,4,4,4,4,5,14.92,0.14,"R12925"
1,201701,201701,53,1,4,1,1,3,3,15.57,0.16,"R12926"
1,201701,201701,54,1,5,3,3,5,5,15.57,0.16,"R12927"
1,201701,201701,54,1,5,2,3,3,4,15.57,0.16,"R12928"
1,201701,201701,54,1,5,1,3,1,2,15.57,0.16,"R12929"
2,201701,201701,53,1,3,3,3,4,4,15.57,0.16,"R12930"
1,201701,201701,54,1,5,2,3,2,4,15.57,0.16,"R12931"
1,201701,201701,53,1,4,2,2,3,3,15.57,0.16,"R12932"
2,201701,201701,53,1,3,2,3,2,3,15.57,0.16,"R12933"
1,201701,201701,53,1,2,4,3,4,3,15.57,0.16,"R12935"
1,201702,201702,57,1,3,4,3,4,4,10.65,0.00800000137997961,"R12936"
2,201702,201702,56,1,3,4,3,4,5,10.65,0.00800000137997961,"R12937"
2,201702,201702,56,1,3,4,4,3,4,10.65,0.00800000137997961,"R12938"
2,201702,201702,56,1,3,2,2,2,4,10.65,0.00800000137997961,"R12939"
1,201702,201702,57,1,5,4,4,4,5,10.65,0.00800000137997961,"R12940"
1,201702,201702,57,1,5,2,2,2,3,10.65,0.00800000137997961,"R12941"
1,201702,201702,56,1,3,1,4,2,3,10.65,0.00800000137997961,"R12942"
1,201702,201702,57,1,4,3,3,2,5,10.65,0.00800000137997961,"R12943"
1,201702,201702,56,1,3,2,3,3,4,10.65,0.00800000137997961,"R12944"
2,201702,201702,53,1,3,4,4,3,5,14.63,0.15,"R12945"
1,201702,201702,53,1,4,2,2,3,4,14.63,0.15,"R12946"
1,201702,201702,53,1,4,4,4,4,5,14.63,0.15,"R12947"
1,201702,201702,53,1,5,2,2,2,3,14.63,0.15,"R12948"
1,201702,201702,53,1,4,3,3,3,4,14.63,0.15,"R12949"
1,201702,201702,53,1,3,4,3,4,5,14.63,0.15,"R12950"
1,201702,201702,53,1,4,3,3,4,4,14.63,0.15,"R12951"
2,201702,201702,53,1,3,3,3,4,4,14.63,0.15,"R12952"
1,201702,201702,54,1,2,5,3,3,3,14.87,0.13,"R12953"
2,201702,201702,53,1,4,4,3,5,4,14.87,0.13,"R12954"
2,201702,201702,54,1,2,3,3,4,2,14.87,0.13,"R12955"
2,201702,201702,53,1,3,4,3,3,4,14.87,0.13,"R12956"
2,201702,201702,53,1,3,3,4,3,4,14.87,0.13,"R12957"
1,201702,201702,54,1,4,4,4,5,5,14.87,0.13,"R12958"
1,201702,201702,53,1,2,3,3,2,3,14.87,0.13,"R12959"
2,201702,201702,53,1,3,4,4,3,5,14.37,0.12,"R12960"
2,201702,201702,53,1,1,4,2,3,3,14.37,0.12,"R12961"
2,201702,201702,53,1,3,5,4,4,5,14.37,0.12,"R12962"
2,201702,201702,53,1,4,3,3,3,4,14.37,0.12,"R12963"
2,201702,201702,53,1,3,4,3,4,4,14.37,0.12,"R12964"
2,201702,201702,53,1,3,4,3,3,4,14.37,0.12,"R12965"
1,201702,201702,53,1,4,2,2,3,4,14.79,0.14,"R12967"
2,201702,201702,53,1,5,1,2,3,2,14.79,0.14,"R12968"
1,201702,201702,53,1,3,4,4,3,5,14.79,0.14,"R12969"
1,201702,201702,53,1,3,4,4,3,4,14.79,0.14,"R12970"
1,201702,201702,53,1,3,1,1,3,3,14.79,0.14,"R12971"
2,201702,201702,53,1,3,3,3,2,4,14.79,0.14,"R12972"
1,201702,201702,53,1,5,2,3,3,4,14.79,0.14,"R12973"
1,201703,201703,51,1,3,4,3,3,4,14.81,0.12,"R12974"
2,201703,201703,52,1,4,2,2,4,4,14.81,0.12,"R12975"
2,201703,201703,52,1,2,2,1,2,2,14.81,0.12,"R12976"
1,201703,201703,52,1,4,3,3,3,4,14.81,0.12,"R12977"
1,201703,201703,51,1,3,4,4,3,4,14.81,0.12,"R12978"
1,201703,201703,52,1,3,4,4,3,4,14.81,0.12,"R12979"
2,201703,201703,51,1,2,3,2,2,3,14.81,0.12,"R12980"
1,201703,201703,51,1,4,3,3,3,4,14.81,0.12,"R12981"
1,201703,201703,51,1,3,3,3,3,4,14.81,0.12,"R12982"
2,201703,201703,52,1,4,2,2,3,4,14.81,0.12,"R12983"
2,201703,201703,55,1,4,3,3,4,5,14.47,0.13,"R12984"
1,201703,201703,55,1,4,2,2,3,4,14.47,0.13,"R12985"
1,201703,201703,55,1,4,2,2,3,4,14.47,0.13,"R12986"
1,201703,201703,55,1,4,2,2,3,4,14.47,0.13,"R12987"
2,201703,201703,55,1,3,4,2,3,4,14.47,0.13,"R12988"
2,201703,201703,55,1,3,4,4,4,5,14.47,0.13,"R12989"
2,201703,201703,55,1,3,3,3,4,4,14.47,0.13,"R12990"
2,201703,201703,55,1,3,4,3,3,5,14.47,0.13,"R12991"
1,201703,201703,54,1,3,4,4,3,4,15.39,0.15,"R12992"
1,201703,201703,54,1,4,3,3,4,5,15.39,0.15,"R12993"
2,201703,201703,54,1,4,1,1,2,2,15.39,0.15,"R12994"
1,201703,201703,54,1,4,2,3,4,4,15.39,0.15,"R12995"
2,201703,201703,54,1,3,3,3,3,5,15.39,0.15,"R12996"
1,201703,201703,54,1,2,2,2,4,3,15.39,0.15,"R12997"
1,201703,201703,54,1,3,4,4,4,4,15.39,0.15,"R12998"
1,201703,201703,55,1,4,3,3,3,4,14.34,0.14,"R12999"
1,201703,201703,55,1,4,4,4,5,5,14.34,0.14,"R13000"
1,201703,201703,55,1,3,3,3,3,4,14.34,0.14,"R13001"
2,201703,201703,55,1,3,3,4,3,4,14.34,0.14,"R13002"
2,201703,201703,55,1,4,2,5,2,3,14.34,0.14,"R13003"
2,201703,201703,55,1,3,3,3,3,4,14.34,0.14,"R13004"
2,201703,201703,55,1,4,2,3,3,4,14.34,0.14,"R13005"
1,201703,201703,55,1,3,4,4,3,5,14.34,0.14,"R13006"
2,201703,201703,54,1,4,2,2,3,4,14.72,0.15,"R13007"
2,201703,201703,61,1,5,3,3,3,4,14.72,0.15,"R13008"
1,201703,201703,54,1,3,3,3,2,3,14.72,0.15,"R13009"
2,201703,201703,54,1,5,2,2,3,3,14.72,0.15,"R13010"
1,201703,201703,54,1,4,2,2,3,4,14.72,0.15,"R13011"
1,201703,201703,54,1,4,2,2,3,3,14.72,0.15,"R13012"
1,201703,201703,54,1,4,2,2,3,3,14.72,0.15,"R13013"
1,201703,201703,54,1,3,4,2,3,4,9.62,0.00100000104749745,"R13014"
1,201703,201703,54,1,4,1,1,2,3,9.62,0.00100000104749745,"R13015"
2,201703,201703,54,1,3,4,4,4,4,9.62,0.00100000104749745,"R13016"
1,201703,201703,55,1,3,3,2,4,4,9.62,0.00100000104749745,"R13017"
2,201703,201703,55,1,4,3,3,4,3,9.62,0.00100000104749745,"R13018"
2,201703,201703,55,1,2,2,2,2,3,9.62,0.00100000104749745,"R13019"
1,201703,201703,55,1,5,2,2,2,3,9.62,0.00100000104749745,"R13020"
2,201703,201703,54,1,3,3,2,4,4,9.62,0.00100000104749745,"R13021"
2,201703,201703,52,1,4,4,4,4,5,10.42,0.00600000105215406,"R13022"
1,201703,201703,52,1,3,4,3,3,5,10.42,0.00600000105215406,"R13023"
1,201703,201703,52,1,4,4,4,4,4,10.42,0.00600000105215406,"R13024"
1,201703,201703,52,1,4,3,4,3,5,10.42,0.00600000105215406,"R13025"
2,201704,201704,54,1,3,3,3,4,4,14.68,0.14,"R13026"
1,201704,201704,54,1,4,3,3,4,5,14.68,0.14,"R13027"
2,201704,201704,54,1,3,1,2,4,2,14.68,0.14,"R13028"
2,201704,201704,54,1,4,4,4,4,5,14.68,0.14,"R13029"
2,201704,201704,54,1,3,4,3,3,5,14.68,0.14,"R13030"
1,201704,201704,54,1,5,2,3,3,3,14.68,0.14,"R13031"
1,201704,201704,54,1,4,4,4,4,4,14.68,0.14,"R13032"
1,201704,201704,53,1,5,1,1,2,1,9.92,0.00100000104749745,"R13033"
2,201704,201704,54,1,4,2,2,4,4,9.92,0.00100000104749745,"R13034"
2,201704,201704,53,1,3,4,4,3,4,9.92,0.00100000104749745,"R13035"
2,201704,201704,54,1,4,3,3,4,4,9.92,0.00100000104749745,"R13036"
1,201704,201704,53,1,4,3,3,4,5,9.92,0.00100000104749745,"R13037"
2,201704,201704,54,1,4,2,2,3,3,9.92,0.00100000104749745,"R13038"
1,201704,201704,53,1,4,3,3,4,5,9.92,0.00100000104749745,"R13039"
1,201704,201704,53,1,3,2,3,3,4,9.92,0.00100000104749745,"R13040"
2,201704,201704,54,1,3,4,3,3,4,9.92,0.00100000104749745,"R13041"
1,201704,201704,52,1,4,3,4,3,4,14.72,0.15,"R13042"
1,201704,201704,52,1,4,4,4,4,5,14.72,0.15,"R13043"
1,201704,201704,52,1,4,3,4,3,4,14.72,0.15,"R13044"
1,201704,201704,52,1,4,4,4,4,5,14.72,0.15,"R13045"
2,201704,201704,58,1,3,4,4,4,4,14.41,0.13,"R13046"
1,201704,201704,52,1,3,4,4,3,5,14.41,0.13,"R13047"
1,201704,201704,52,1,3,5,3,4,5,14.41,0.13,"R13048"
