"Mean","GenCoeff","InbrdCoeff","HS_10Mo","HS_IFT","HS10Mo_YMrc","HSIFT_YMrc","altDogID"
1,10.94,0.07,0,5,0,66,"R9686"
1,12.41,0.13,0,5,0,66,"R9721"
1,12.76,0.12,0,5,0,66,"R9734"
1,12.76,0.12,0,5,0,66,"R9738"
1,12.68,0.14,5,0,201102,0,"R9750"
1,12.68,0.14,0,5,0,66,"R9751"
1,12.68,0.14,0,5,0,66,"R9752"
1,12.92,0.14,0,5,0,66,"R9771"
1,11.07,0.08,5,0,201102,0,"R9773"
1,11.07,0.08,5,0,201102,0,"R9774"
1,12.47,0.11,0,5,0,66,"R9795"
1,12.47,0.11,0,5,0,66,"R9796"
1,12.87,0.16,5,0,66,0,"R9797"
1,12.87,0.16,0,5,0,66,"R9801"
1,12.5,0.11,5,0,201102,0,"R9806"
1,11.68,0.1,5,0,201102,0,"R9811"
1,11.68,0.1,0,5,0,66,"R9813"
1,11.68,0.1,5,0,66,0,"R9815"
1,11.68,0.1,5,0,66,0,"R9816"
1,12.27,0.1,5,5,201102,66,"R9822"
1,12.27,0.1,5,0,66,0,"R9823"
1,12.98,0.14,5,0,66,0,"R9826"
1,12.98,0.14,0,5,0,66,"R9827"
1,12.98,0.14,5,0,201102,0,"R9828"
1,10.08,0.00900000061256981,5,0,201102,0,"R9820"
1,10.08,0.00900000061256981,5,0,66,0,"R15423"
1,12.31,0.11,3,0,66,0,"R9830"
1,12.31,0.11,0,5,0,66,"R9831"
1,12.31,0.11,5,0,201102,0,"R9833"
1,12.31,0.11,5,0,201102,0,"R9835"
1,12.31,0.11,5,0,66,0,"R9836"
1,12.31,0.11,0,5,0,66,"R9838"
1,12.3,0.17,0,5,0,201111,"R9844"
1,12.3,0.17,5,0,66,0,"R9845"
1,12.25,0.11,0,3,0,201111,"R9848"
1,12.3,0.17,4,0,66,0,"R9849"
1,12.3,0.17,4,5,201102,201111,"R9850"
1,12.3,0.17,0,5,0,201111,"R9852"
1,12.25,0.11,5,0,201102,0,"R9853"
1,13.23,0.15,5,0,66,0,"R9859"
1,13.23,0.15,5,0,66,0,"R9860"
1,13.23,0.15,5,5,201102,201111,"R9861"
1,13.23,0.15,3,0,66,0,"R9863"
1,10.92,0.07,5,0,201102,0,"R9864"
1,10.92,0.07,0,5,0,201111,"R9865"
1,10.92,0.07,5,5,66,201111,"R9867"
1,10.92,0.07,0,5,0,201111,"R9868"
1,10.92,0.07,0,5,0,201111,"R9869"
1,11.88,0.12,3,0,201102,0,"R9870"
1,11.88,0.12,0,5,0,201111,"R9872"
1,11.88,0.12,0,5,0,201111,"R9873"
1,11.88,0.12,5,5,66,66,"R9874"
1,12.07,0.08,5,5,201102,201112,"R9877"
1,12.07,0.08,5,5,201102,201112,"R9878"
1,12.07,0.08,5,5,201102,201112,"R9879"
1,12.07,0.08,0,3,0,201111,"R9880"
1,12.76,0.12,5,5,201106,201201,"R9881"
1,12.76,0.12,5,5,66,201111,"R9882"
1,12.76,0.12,5,0,66,0,"R9883"
1,12.76,0.12,0,5,0,201112,"R9884"
1,12.76,0.12,5,5,66,201112,"R9885"
1,12.76,0.12,5,0,201106,0,"R9886"
1,12.76,0.12,0,5,0,201112,"R9887"
1,12.76,0.12,0,5,0,201112,"R9888"
1,12.81,0.15,0,4,0,201111,"R9889"
1,12.81,0.15,0,5,0,201112,"R9890"
1,12.81,0.15,0,4,0,201111,"R9891"
1,12.81,0.15,5,5,66,201201,"R9895"
1,12.81,0.15,4,4,201106,201111,"R9896"
1,12.81,0.15,5,3,66,201111,"R9897"
1,10.77,0.07,5,4,66,201111,"R9898"
1,10.77,0.07,5,5,66,201112,"R9899"
1,10.77,0.07,5,5,201106,201112,"R9900"
1,10.77,0.07,4,5,66,201112,"R9901"
1,10.77,0.07,5,5,66,201111,"R9902"
1,10.77,0.07,0,1,0,201201,"R9903"
1,10.77,0.07,5,5,66,201111,"R9904"
1,12.6,0.11,5,5,201106,201201,"R9906"
1,12.6,0.11,5,5,66,201203,"R9908"
1,12.6,0.11,0,2,0,201112,"R9909"
1,11.86,0.07,3,5,201107,201201,"R9910"
1,11.86,0.07,5,4,201107,201201,"R9911"
1,11.86,0.07,4,5,66,201112,"R9912"
1,11.86,0.07,5,4,66,201201,"R9913"
1,11.86,0.07,4,5,201102,201201,"R9917"
1,11.87,0.14,0,5,0,201203,"R9918"
1,11.87,0.14,0,5,0,201201,"R9919"
1,11.87,0.14,0,5,0,201201,"R9920"
1,11.87,0.14,5,5,201102,201202,"R9921"
1,11.87,0.14,5,4,201107,201201,"R9922"
1,11.87,0.14,0,1,0,201202,"R9923"
1,11.87,0.14,5,0,201107,0,"R9924"
1,11.87,0.14,0,5,0,201112,"R9925"
1,12.41,0.13,0,5,0,201201,"R9926"
1,12.41,0.13,5,5,66,201112,"R9927"
1,12.41,0.13,5,5,201106,201202,"R9928"
1,12.41,0.13,5,5,66,201201,"R9929"
1,12.41,0.13,0,5,0,201112,"R9930"
1,12.29,0.09,5,5,66,201201,"R9933"
1,12.29,0.09,5,5,201107,201202,"R9935"
1,12.29,0.09,5,5,201106,201203,"R9936"
1,12.29,0.09,5,5,66,201202,"R9937"
1,12.29,0.09,5,0,66,0,"R9938"
1,12.29,0.09,5,5,201106,201202,"R9939"
1,12.8,0.11,5,3,201106,201111,"R9942"
1,12.8,0.11,0,4,0,201201,"R9943"
1,12.8,0.11,0,5,0,201201,"R9945"
1,12.8,0.11,5,5,201106,201112,"R9947"
1,12.8,0.11,5,5,66,201202,"R9948"
1,11.71,0.1,0,5,0,201112,"R9950"
1,11.71,0.1,5,5,66,201201,"R9952"
1,11.71,0.1,5,5,201106,201203,"R9954"
1,11.71,0.1,0,5,0,201201,"R9955"
1,11.71,0.1,5,0,201106,0,"R9956"
1,12.22,0.09,0,5,0,201202,"R9957"
1,12.22,0.09,0,5,0,201202,"R9959"
1,12.22,0.09,0,5,0,201202,"R9960"
1,12.22,0.09,0,5,0,201203,"R9962"
1,11.92,0.07,5,5,66,201201,"R9965"
1,11.92,0.07,0,5,0,201201,"R9966"
1,11.92,0.07,0,4,0,201203,"R9967"
1,11.92,0.07,5,5,66,201201,"R9968"
1,11.92,0.07,4,3,66,201202,"R9969"
1,11.92,0.07,5,5,201106,201112,"R9970"
1,11.78,0.09,0,4,0,201202,"R9971"
1,11.78,0.09,0,3,0,201112,"R9972"
1,11.78,0.09,5,5,66,201202,"R9974"
1,11.78,0.09,5,5,66,201112,"R9975"
1,11.78,0.09,4,2,201107,201202,"R9976"
1,11.96,0.09,0,5,0,201202,"R9977"
1,11.96,0.09,4,5,201106,201202,"R9979"
1,11.96,0.09,5,5,201106,201201,"R9980"
1,11.96,0.09,0,4,0,201202,"R9981"
1,11.96,0.09,0,4,0,201202,"R9982"
1,11.96,0.09,5,5,201106,201202,"R9983"
1,11.96,0.09,0,5,0,201203,"R9984"
1,12.5,0.12,5,5,201106,201203,"R9985"
1,12.5,0.12,5,5,201107,201203,"R9986"
1,12.5,0.12,5,4,201107,201112,"R9987"
1,12.5,0.12,5,2,201107,201203,"R9989"
1,12.75,0.09,0,1,0,201111,"R9992"
1,12.75,0.09,5,5,66,201203,"R9994"
1,12.75,0.09,0,5,0,201203,"R9995"
1,12.75,0.09,4,5,201106,201203,"R9997"
1,12.75,0.09,5,3,201106,201202,"R9998"
1,11.78,0.07,5,5,66,201201,"R10001"
1,11.78,0.07,5,5,201107,201203,"R10002"
1,11.78,0.07,5,1,201106,201202,"R10003"
1,11.78,0.07,5,5,201107,201203,"R10004"
1,12.28,0.12,0,2,0,201203,"R10005"
1,12.28,0.12,0,5,0,201203,"R10007"
1,12.35,0.12,0,5,0,201204,"R10010"
1,12.35,0.12,5,5,66,201204,"R10011"
1,12.35,0.12,0,4,0,201204,"R10012"
1,12.35,0.12,5,5,66,201206,"R10013"
1,12.35,0.12,5,5,201106,201204,"R10014"
1,12.35,0.12,4,1,201106,201206,"R10016"
1,12.98,0.16,5,5,66,201201,"R10019"
1,12.98,0.16,5,5,201106,201202,"R10020"
1,12.98,0.16,5,5,201106,201204,"R10021"
1,12.98,0.16,4,5,201106,201202,"R10022"
1,12.98,0.16,0,5,0,201111,"R10023"
1,12.98,0.16,5,5,66,201204,"R10024"
1,12.79,0.12,4,5,66,201111,"R10025"
1,12.79,0.12,5,2,201107,201204,"R10029"
1,11.83,0.09,4,4,66,201204,"R10033"
1,11.83,0.09,4,3,66,201203,"R10034"
1,12.48,0.07,5,5,201107,201206,"R10037"
1,12.48,0.07,5,4,201106,201204,"R10038"
1,12.48,0.07,0,5,0,201206,"R10039"
1,12.48,0.07,3,5,201107,201204,"R10042"
1,12.48,0.07,5,5,201107,201204,"R10043"
1,12.48,0.07,5,0,201106,0,"R10044"
1,12.29,0.09,5,0,66,0,"R10045"
1,12.29,0.09,5,5,201107,201206,"R10047"
1,12.29,0.09,0,5,0,201206,"R10049"
1,12.29,0.09,5,5,201107,201204,"R10050"
1,12.29,0.09,4,4,201107,201206,"R10051"
1,12.29,0.09,5,5,201106,201204,"R10053"
1,12.29,0.09,5,4,201107,201204,"R10054"
1,12.29,0.09,5,4,201107,201206,"R10055"
1,12.76,0.12,5,5,201107,201206,"R10057"
1,12.76,0.12,5,5,66,201206,"R10058"
1,12.76,0.12,5,4,66,201206,"R10059"
1,12.76,0.12,5,5,201111,201206,"R10060"
1,12.76,0.12,5,5,201107,201206,"R10061"
1,12.76,0.12,5,0,201107,0,"R10062"
1,11.76,0.05,5,3,66,201206,"R10063"
1,11.76,0.05,0,5,0,201206,"R10064"
1,11.76,0.05,5,5,66,201203,"R10068"
1,11.76,0.05,5,5,66,201204,"R10070"
1,12.83,0.13,5,3,66,201203,"R10072"
1,12.83,0.13,5,4,66,201203,"R10073"
1,12.83,0.13,5,5,66,201204,"R10074"
1,12.83,0.13,5,5,66,201203,"R10075"
1,12.83,0.13,5,5,66,201203,"R10076"
1,12.83,0.13,5,5,66,201206,"R10077"
1,13.22,0.15,5,5,66,201206,"R10090"
1,13.22,0.15,5,5,66,201204,"R10092"
1,13.22,0.15,0,5,0,201206,"R10093"
1,13.22,0.15,5,0,201111,0,"R10094"
1,13.22,0.15,5,0,66,0,"R10096"
1,13.22,0.15,0,5,0,201206,"R10097"
1,11.72,0.06,5,4,66,201204,"R10098"
1,11.72,0.06,0,5,0,201203,"R10099"
1,11.72,0.06,0,5,0,201206,"R10100"
1,11.72,0.06,4,1,201112,201206,"R10104"
1,12.35,0.09,4,5,66,201202,"R10105"
1,12.35,0.09,0,5,0,201206,"R10108"
1,12.35,0.09,4,5,66,201206,"R10110"
1,13.38,0.12,4,5,201112,201206,"R10117"
1,11.48,0.07,5,5,201112,201204,"R15444"
1,13.04,0.13,5,5,201112,201206,"R10119"
1,13.04,0.13,5,4,201111,201206,"R10120"
1,13.04,0.13,5,5,66,201206,"R10121"
1,13.04,0.13,4,5,201111,201206,"R10124"
1,13.04,0.13,4,0,201111,0,"R10125"
1,13.04,0.13,5,4,201112,201206,"R10127"
1,11.22,0.07,5,5,66,201206,"R10128"
1,11.22,0.07,0,5,0,201203,"R10131"
1,11.22,0.07,5,5,201111,201206,"R10132"
1,11.22,0.07,5,5,66,201207,"R10133"
1,13.41,0.14,4,5,201112,201206,"R10135"
1,13.41,0.14,5,4,66,201206,"R10136"
1,13.41,0.14,5,5,201111,201207,"R10137"
1,13.41,0.14,5,5,201111,201207,"R10138"
1,13.41,0.14,5,0,66,0,"R10139"
1,12.99,0.15,5,5,66,201206,"R10142"
1,12.99,0.15,5,5,201112,201206,"R10144"
1,12.99,0.15,0,5,0,201206,"R10145"
1,12.99,0.15,5,5,201112,201206,"R10146"
1,12.99,0.15,5,5,201111,201206,"R10147"
1,12.99,0.15,0,5,0,201207,"R10148"
1,12.12,0.1,0,5,0,201204,"R10149"
1,12.12,0.1,0,4,0,201204,"R10150"
1,12.12,0.1,5,5,201111,201206,"R10153"
1,12.12,0.1,5,5,201111,201207,"R10154"
1,12.12,0.1,4,5,201111,201206,"R10157"
1,12.27,0.09,5,4,201111,201207,"R10159"
1,12.27,0.09,0,5,0,201208,"R10162"
1,12.27,0.09,0,4,0,201207,"R10163"
1,12.27,0.09,0,5,0,201208,"R10164"
1,11.78,0.07,0,4,0,201207,"R10165"
1,11.78,0.07,5,5,201112,201207,"R10166"
1,11.78,0.07,5,5,66,201207,"R10167"
1,11.78,0.07,5,5,201111,201204,"R10170"
1,11.78,0.07,5,5,201111,201206,"R10171"
1,11.74,0.08,0,4,0,201208,"R10173"
1,11.74,0.08,5,5,201111,201208,"R10174"
1,11.74,0.08,0,4,0,201207,"R10175"
1,11.74,0.08,3,5,201111,201206,"R10177"
1,11.74,0.08,5,4,201112,201207,"R10178"
1,11.74,0.08,4,5,201111,201208,"R10179"
1,11.74,0.08,5,5,201112,201206,"R10180"
1,11.74,0.08,0,5,0,201208,"R10181"
1,12.83,0.13,4,5,201111,201208,"R10183"
1,12.83,0.13,0,5,0,201208,"R10184"
1,12.83,0.13,5,5,201112,201207,"R10185"
1,12.83,0.13,4,5,201111,201208,"R10186"
1,12.6,0.09,5,1,201112,201206,"R10187"
1,12.6,0.09,0,5,0,201208,"R10188"
1,12.6,0.09,0,5,0,201206,"R10190"
1,12.6,0.09,5,5,201112,201207,"R10191"
1,12.6,0.09,4,5,201111,201208,"R10192"
1,13.13,0.16,5,5,66,201209,"R10193"
1,13.13,0.16,4,5,66,201209,"R10194"
1,13.13,0.16,0,5,0,201208,"R10195"
1,13.13,0.16,5,5,201112,201206,"R10196"
1,13.13,0.16,0,5,0,201208,"R10197"
1,12.34,0.1,5,0,66,0,"R10198"
1,12.34,0.1,5,5,201111,201209,"R10199"
1,12.34,0.1,0,5,0,201207,"R10201"
1,12.34,0.1,3,5,201111,201209,"R10202"
1,12.34,0.1,5,5,201111,201208,"R10203"
1,12.34,0.1,5,5,201111,201208,"R10204"
1,12.34,0.1,5,5,201111,201207,"R10205"
1,12.34,0.1,5,5,201111,201209,"R10206"
1,12.34,0.1,5,5,66,201208,"R10207"
1,12.53,0.1,5,5,201203,201206,"R10208"
1,12.53,0.1,5,5,201111,66,"R10209"
1,12.53,0.1,4,5,201111,201208,"R10210"
1,12.53,0.1,5,5,66,201209,"R10211"
1,12.12,0.1,4,0,201111,0,"R10215"
1,12.12,0.1,5,4,201111,201207,"R10216"
1,12.12,0.1,5,5,201203,201207,"R10217"
1,12.12,0.1,0,2,0,201209,"R10218"
1,12.12,0.1,0,5,0,201206,"R10219"
1,12.12,0.1,5,5,66,201207,"R10220"
1,12.12,0.1,3,3,201111,201207,"R10221"
1,12.12,0.1,4,5,201203,201208,"R10222"
1,12.12,0.1,5,5,201111,201209,"R10223"
1,12.14,0.09,5,5,201112,201209,"R10224"
1,12.14,0.09,5,0,201203,0,"R10225"
1,12.14,0.09,0,3,0,201207,"R10226"
1,12.14,0.09,0,5,0,201209,"R10227"
1,12.14,0.09,5,0,201112,0,"R10228"
1,12.14,0.09,5,5,201112,201209,"R10230"
1,12.74,0.11,0,5,0,201211,"R10231"
1,12.74,0.11,4,4,201112,201209,"R10233"
1,12.74,0.11,0,5,0,201209,"R10234"
1,12.74,0.11,0,5,0,201207,"R10235"
1,12.74,0.11,5,4,201112,201209,"R10236"
1,13.1,0.14,0,5,0,201209,"R10240"
1,13.1,0.14,0,5,0,201209,"R10241"
1,12.42,0.12,5,3,201112,201208,"R10242"
1,12.42,0.12,0,5,0,201208,"R10243"
1,12.42,0.12,0,3,0,201211,"R10244"
1,12.42,0.12,5,3,201203,201211,"R10246"
1,12.42,0.12,5,5,201112,201207,"R10247"
1,12.42,0.12,0,5,0,201208,"R10248"
1,12.53,0.1,5,5,66,201208,"R10249"
1,12.53,0.1,5,2,66,201209,"R10250"
1,12.53,0.1,5,4,66,201208,"R10251"
1,12.53,0.1,0,5,0,201209,"R10252"
1,12.53,0.1,5,5,66,201208,"R10253"
1,12.53,0.1,5,0,66,0,"R10254"
1,12.53,0.1,5,5,201203,66,"R10255"
1,12.77,0.12,5,5,201204,201209,"R10256"
1,12.77,0.12,0,5,0,201211,"R10257"
1,12.77,0.12,5,5,66,201211,"R10260"
1,12.77,0.12,5,5,201203,66,"R10262"
1,11.73,0.07,4,3,201203,201211,"R15456"
1,13.12,0.12,5,5,66,201211,"R10264"
1,13.12,0.12,5,5,201203,201208,"R10265"
1,13.12,0.12,5,5,201203,201211,"R10266"
1,13.12,0.12,5,0,66,0,"R10267"
1,13.12,0.12,5,5,66,201211,"R10268"
1,13.12,0.12,5,5,66,66,"R10269"
1,13.12,0.12,5,5,201203,201212,"R10270"
1,12.69,0.12,4,5,66,201211,"R10272"
1,12.69,0.12,5,4,66,201208,"R10273"
1,12.69,0.12,5,5,201204,201211,"R10274"
1,12.69,0.12,4,3,201204,66,"R10275"
1,12.69,0.12,4,5,66,201212,"R10277"
1,12.69,0.12,0,5,0,201212,"R10278"
1,12.57,0.13,5,5,201204,201209,"R10279"
1,12.57,0.13,0,5,0,201211,"R10280"
1,12.57,0.13,5,5,201203,201212,"R10282"
1,12.57,0.13,5,5,66,201209,"R10283"
1,12.57,0.13,5,5,201204,201211,"R10284"
1,12.4,0.1,5,5,201203,201209,"R10285"
1,12.4,0.1,0,5,0,201211,"R10286"
1,12.4,0.1,4,2,201203,201212,"R10287"
1,12.4,0.1,5,5,201203,66,"R10288"
1,12.4,0.1,5,5,66,201209,"R10289"
1,12.4,0.1,5,5,201203,66,"R10290"
1,12.72,0.11,4,5,201204,201211,"R10291"
1,12.72,0.11,0,5,0,201212,"R10292"
1,12.72,0.11,5,5,66,201212,"R10293"
1,12.72,0.11,5,5,66,66,"R10294"
1,12.72,0.11,5,2,66,201212,"R10295"
1,12.72,0.11,4,5,66,201212,"R10296"
1,12.83,0.12,5,4,201204,201212,"R10297"
1,12.83,0.12,5,5,201204,201212,"R10298"
1,12.83,0.12,4,5,201203,201212,"R10300"
1,12.83,0.12,0,3,0,201301,"R10301"
1,12.83,0.12,0,5,0,201212,"R10302"
1,12.83,0.12,0,5,0,201301,"R10303"
1,12.83,0.12,5,0,66,0,"R10304"
1,12.83,0.12,4,5,66,201212,"R10305"
1,12.83,0.12,5,2,201204,201212,"R10307"
1,12.6,0.09,5,5,201204,201212,"R10308"
1,12.6,0.09,4,5,201204,201212,"R10310"
1,12.6,0.09,5,5,66,201212,"R10312"
1,12.6,0.09,5,5,201203,201212,"R10313"
1,12.6,0.09,5,5,201203,201212,"R10314"
1,12.47,0.08,4,5,66,201211,"R10316"
1,12.47,0.08,5,5,201204,201211,"R10318"
1,12.47,0.08,5,5,66,201212,"R10319"
1,12.47,0.08,5,4,201203,201211,"R10321"
1,11.96,0.11,0,5,0,201301,"R10322"
1,11.96,0.11,5,5,201203,201212,"R10324"
1,11.96,0.11,5,5,201204,201211,"R10325"
1,11.96,0.11,5,5,201204,201211,"R10327"
1,11.96,0.11,0,4,0,201301,"R10329"
1,12.91,0.09,5,5,201203,201303,"R10330"
1,12.91,0.09,5,5,201203,201301,"R10332"
1,12.91,0.09,0,5,0,201211,"R10334"
1,12.91,0.09,5,5,201204,201211,"R10335"
1,12.91,0.09,5,5,201203,201301,"R10337"
1,12.91,0.09,5,5,66,201301,"R10338"
1,12.12,0.09,5,5,66,201302,"R10346"
1,12.12,0.09,5,4,201203,201301,"R10347"
1,12.12,0.09,0,5,0,201212,"R10348"
1,12.12,0.09,5,5,201203,201301,"R10349"
1,12.12,0.09,4,2,201203,201301,"R10350"
1,12.12,0.09,5,5,66,201301,"R10351"
1,12.87,0.1,5,0,66,0,"R10339"
1,12.87,0.1,5,5,201203,201301,"R10340"
1,12.87,0.1,5,5,66,201301,"R10341"
1,12.87,0.1,5,5,201203,201209,"R10344"
1,12.29,0.09,5,4,201203,201301,"R10354"
1,12.29,0.09,5,5,201204,201301,"R10355"
1,12.29,0.09,5,5,201203,201212,"R10356"
1,13.23,0.11,5,3,66,201301,"R10357"
1,13.23,0.11,5,5,201203,201301,"R10358"
1,13.23,0.11,5,4,201203,201301,"R10359"
1,13.23,0.11,0,5,0,201302,"R10360"
1,13.23,0.11,5,4,201204,201301,"R10361"
1,13.23,0.11,5,5,201203,201301,"R10363"
1,12.98,0.12,0,5,0,201301,"R10366"
1,12.98,0.12,0,4,0,201301,"R10367"
1,12.98,0.12,5,5,201203,201212,"R10368"
1,12.98,0.12,0,5,0,201301,"R10369"
1,12.98,0.12,5,5,66,201301,"R10371"
1,12.98,0.12,5,5,201204,201302,"R10372"
1,11.13,0.07,5,5,66,201301,"R10373"
1,11.13,0.07,5,5,201204,201301,"R10374"
1,11.13,0.07,5,5,201204,201302,"R10376"
1,11.13,0.07,5,5,201204,201302,"R10377"
1,11.13,0.07,5,5,201204,201301,"R10378"
1,11.13,0.07,5,4,201204,201301,"R10379"
1,11.3,0.07,5,4,201204,201302,"R10380"
1,11.3,0.07,0,5,0,201302,"R10381"
1,11.3,0.07,5,1,66,201301,"R10383"
1,11.3,0.07,0,4,0,201302,"R10384"
1,12.81,0.1,5,5,201204,201302,"R10386"
1,12.81,0.1,5,5,66,201302,"R10388"
1,12.81,0.1,5,5,201204,201302,"R10389"
1,12.81,0.1,0,5,0,201302,"R10390"
1,12.81,0.1,0,5,0,201302,"R10391"
1,13.1,0.11,0,1,0,201303,"R10393"
1,13.1,0.11,0,5,0,201303,"R10394"
1,13.1,0.11,0,5,0,201301,"R10395"
1,13.1,0.11,0,2,0,201301,"R10396"
1,13.1,0.11,5,4,201208,201303,"R10397"
1,13.1,0.11,5,5,66,201302,"R10398"
1,13.1,0.11,5,0,201208,0,"R10399"
1,13.13,0.14,5,4,66,201302,"R10401"
1,13.13,0.14,0,3,0,201302,"R10402"
1,13.13,0.14,0,4,0,201303,"R10403"
1,13.13,0.14,5,5,66,201302,"R10405"
1,12.74,0.14,4,4,66,201304,"R10406"
1,13.19,0.1,0,5,0,201303,"R10407"
1,13.19,0.1,0,5,0,201304,"R10408"
1,13.19,0.1,0,5,0,201302,"R10409"
1,13.19,0.1,5,5,66,201302,"R10410"
1,13.19,0.1,5,5,66,201301,"R10411"
1,13.19,0.1,0,5,0,201302,"R10412"
1,13.39,0.14,5,3,66,201304,"R10414"
1,13.39,0.14,5,5,66,201302,"R10416"
1,13.39,0.14,5,5,66,201301,"R10417"
1,13.39,0.14,0,5,0,66,"R10419"
1,13.39,0.14,5,5,66,201303,"R10421"
1,13.39,0.14,5,5,201208,201304,"R10422"
1,13.45,0.18,0,5,0,201304,"R10423"
1,13.45,0.18,0,5,0,201304,"R10424"
1,13.45,0.18,5,5,66,201303,"R10425"
1,13.45,0.18,0,5,0,201302,"R10426"
1,13.45,0.18,5,5,66,201304,"R10428"
1,13.15,0.11,5,5,66,201303,"R10429"
1,13.15,0.11,0,5,0,201303,"R10430"
1,13.15,0.11,5,5,66,201304,"R10432"
1,13.15,0.11,5,5,201208,201303,"R10433"
1,13.15,0.11,5,5,66,201303,"R10434"
1,13.15,0.11,5,5,66,201303,"R10435"
1,13.15,0.11,0,5,0,201304,"R10437"
1,13.15,0.11,0,5,0,201304,"R10438"
1,13.15,0.11,5,5,66,201302,"R10439"
1,13.15,0.11,0,5,0,201304,"R10440"
1,13.15,0.11,5,5,66,201305,"R10442"
1,13.15,0.11,5,5,66,201302,"R10443"
1,13.15,0.11,5,5,66,201303,"R10444"
1,13.15,0.11,5,5,201208,201303,"R10445"
1,13.15,0.11,5,5,201208,201301,"R10446"
1,13.15,0.11,5,0,66,0,"R10447"
1,13.58,0.14,5,5,66,201304,"R10448"
1,13.58,0.14,5,5,66,201303,"R10451"
1,13.58,0.14,0,5,0,201303,"R10452"
1,13.58,0.14,5,5,66,201301,"R10453"
1,12.66,0.1,5,5,66,201304,"R10455"
1,12.66,0.1,5,5,66,201303,"R10456"
1,12.66,0.1,0,5,0,201303,"R10458"
1,13.16,0.16,5,2,66,201304,"R10462"
1,13.16,0.16,5,5,66,201303,"R10463"
1,13.16,0.16,5,5,66,201304,"R10465"
1,13.54,0.12,5,5,66,201304,"R10466"
1,13.54,0.12,5,2,201208,201304,"R10468"
1,13.54,0.12,0,4,0,201303,"R10469"
1,13.3,0.16,5,5,201208,201305,"R10470"
1,13.3,0.16,5,5,66,201303,"R10471"
1,13.3,0.16,0,5,0,201305,"R10472"
1,13.3,0.16,5,5,66,201305,"R10473"
1,13.3,0.16,5,5,201208,201303,"R10474"
1,13.3,0.16,5,3,66,201305,"R10475"
1,13.3,0.16,5,5,201208,201303,"R10476"
1,13.3,0.16,0,5,0,201305,"R10477"
1,12.83,0.11,0,5,0,201305,"R10480"
1,12.83,0.11,0,3,0,201304,"R10481"
1,12.83,0.11,5,5,66,201304,"R10482"
1,12.41,0.11,0,5,0,201306,"R10483"
1,12.41,0.11,5,5,66,201305,"R10484"
1,12.41,0.11,5,4,66,201303,"R10485"
1,12.41,0.11,5,5,66,201304,"R10486"
1,12.41,0.11,5,5,66,201305,"R10487"
1,12.41,0.11,5,5,66,201304,"R10488"
1,13.44,0.18,5,5,201208,201305,"R10489"
1,13.44,0.18,0,5,0,201305,"R10491"
1,13.44,0.18,5,5,66,201306,"R10492"
1,13.44,0.18,5,5,66,201303,"R10493"
1,12.55,0.12,5,5,201208,201304,"R10495"
1,12.55,0.12,0,1,0,201305,"R10496"
1,12.55,0.12,5,5,201208,201305,"R10497"
1,12.55,0.12,0,5,0,201305,"R10498"
1,12.55,0.12,5,5,201208,201305,"R10499"
1,13.22,0.12,5,4,66,201304,"R10500"
1,13.22,0.12,0,5,0,201305,"R10501"
1,13.22,0.12,0,3,0,201305,"R10502"
1,13.22,0.12,0,5,0,201305,"R10504"
1,13.22,0.12,5,0,66,0,"R10505"
1,13.22,0.12,0,5,0,201306,"R10506"
1,13.22,0.12,5,4,66,201306,"R10508"
1,12.9,0.12,5,5,201208,201306,"R10509"
1,12.9,0.12,4,4,66,201305,"R10510"
1,12.9,0.12,5,5,201208,201306,"R10511"
1,12.9,0.12,0,5,0,201305,"R10512"
1,12.9,0.12,5,5,201208,201305,"R10513"
1,12.5,0.09,5,5,201208,201304,"R10514"
1,12.5,0.09,0,5,0,201304,"R10515"
1,12.5,0.09,0,5,0,201305,"R10516"
1,12.75,0.11,0,5,0,201306,"R10517"
1,12.75,0.11,5,5,201208,201305,"R10518"
1,12.75,0.11,0,3,0,201306,"R10519"
1,12.75,0.11,0,5,0,201306,"R10520"
1,12.75,0.11,5,4,66,201305,"R10521"
1,12.75,0.11,0,2,0,201306,"R10522"
1,12.66,0.1,5,5,66,201306,"R10523"
1,12.66,0.1,5,5,66,201307,"R10525"
1,12.66,0.1,0,5,0,201307,"R10527"
1,12.66,0.1,5,3,66,201306,"R10528"
1,12.66,0.1,5,5,201212,201306,"R10529"
1,12.66,0.1,5,5,66,201305,"R10530"
1,12.66,0.1,5,5,66,201306,"R10531"
1,13.25,0.13,0,5,0,66,"R10533"
1,13.25,0.13,5,5,66,201306,"R10536"
1,13.45,0.16,5,5,66,201306,"R10538"
1,13.45,0.16,5,5,66,201305,"R10540"
1,13.45,0.16,5,5,66,201306,"R10541"
1,13.45,0.16,0,5,0,201306,"R10542"
1,13.45,0.16,5,5,201301,201306,"R10543"
1,13.45,0.16,5,4,66,201306,"R10544"
1,13.45,0.16,5,5,201212,201306,"R10545"
1,13.16,0.12,0,5,0,201306,"R10546"
1,13.16,0.12,0,5,0,201307,"R10547"
1,13.16,0.12,5,4,66,201306,"R10548"
1,13.16,0.12,5,5,66,201305,"R10549"
1,13.16,0.12,5,5,201208,201306,"R10550"
1,12.39,0.06,5,5,66,201307,"R10551"
1,12.39,0.06,5,5,66,201307,"R10552"
1,12.39,0.06,5,5,201301,201306,"R10555"
1,12.39,0.06,4,5,66,201306,"R10556"
